LONG,LAT,WL_MBGL,geometry,potential
72.38462,30.34178,12.646986201999999,POINT (72.38462 30.34178),1
72.98944,31.18083,1.9607604705882355,POINT (72.98944 31.18083),1
72.97778,31.20583,2.8503119999999997,POINT (72.97778 31.20583),1
73.11139,31.29444,4.008342518518519,POINT (73.11139 31.29444),1
73.2775,31.32306,4.913237454545454,POINT (73.2775 31.32306),1
73.21333,31.41028,2.9524452,POINT (73.21333 31.41028),1
73.07833,31.43556,4.252237090909091,POINT (73.07833 31.43556),1
73.04,31.4675,4.6350936,POINT (73.04 31.4675),1
73.26889,31.52528,6.047837636363636,POINT (73.26889 31.52528),1
73.22194,31.57194,4.231995599999999,POINT (73.22194 31.57194),1
73.16639,31.62444,5.477425333333333,POINT (73.16639 31.62444),1
72.27889,30.23167,6.0929519999999995,POINT (72.27889 30.23167),1
73.11861,31.67444,2.967282181818182,POINT (73.11861 31.67444),1
73.25361,31.74083,7.623441636363636,POINT (73.25361 31.74083),1
73.25306,31.77667,5.098213866666667,POINT (73.25306 31.77667),1
73.08639,31.2975,3.8962965,POINT (73.08639 31.2975),1
73.24556,31.25972,1.6183275789473683,POINT (73.24556 31.25972),1
73.24556,31.18639,1.8633863333333334,POINT (73.24556 31.18639),1
73.10278,31.24333,2.92217856,POINT (73.10278 31.24333),1
73.15222,30.85222,5.977831384615385,POINT (73.15222 30.85222),1
73.3025,31.28111,2.566851428571429,POINT (73.3025 31.28111),1
73.31111,31.33667,3.8488619999999996,POINT (73.31111 31.33667),1
72.45528,29.87722,6.147308,POINT (72.45528 29.87722),1
73.30972,31.37389,4.749902795294117,POINT (73.30972 31.37389),1
73.17556,31.44556,4.937222117647059,POINT (73.17556 31.44556),1
73.11333,31.49,6.388885090909091,POINT (73.11333 31.49),1
73.32611,31.52167,3.228848,POINT (73.32611 31.52167),1
73.12,31.56444,3.926934956521739,POINT (73.12 31.56444),1
73.30306,31.65056,3.058668,POINT (73.30306 31.65056),1
73.13639,31.75056,4.716478947368421,POINT (73.13639 31.75056),1
73.10472,30.89417,8.279674285714286,POINT (73.10472 30.89417),1
73.29444,31.77028,4.217839333333334,POINT (73.29444 31.77028),1
73.13639,30.93944,7.033767999999999,POINT (73.13639 30.93944),1
71.94111,30.27083,7.6095497142857145,POINT (71.94111 30.27083),1
73.28667,30.98389,7.557964235294117,POINT (73.28667 30.98389),1
73.12056,31.14944,7.609767428571429,POINT (73.12056 31.14944),1
73.26333,31.15083,5.369250782608695,POINT (73.26333 31.15083),1
73.11278,31.35028,2.348887111111111,POINT (73.11278 31.35028),1
73.27139,31.28861,1.8476180869565217,POINT (73.27139 31.28861),1
73.0975,31.235,1.6533377777777778,POINT (73.0975 31.235),1
73.11028,31.25972,3.4198560000000002,POINT (73.11028 31.25972),1
73.20972,30.90722,8.094591529411765,POINT (73.20972 30.90722),1
73.19444,31.33056,3.6298909090909093,POINT (73.19444 31.33056),1
73.36778,31.37194,5.1652884,POINT (73.36778 31.37194),1
71.94694,30.09889,8.38708,POINT (71.94694 30.09889),1
73.28056,31.43556,6.003253714285714,POINT (73.28056 31.43556),1
73.40861,31.45778,6.617605052631578,POINT (73.40861 31.45778),1
73.25,31.53389,3.9727632,POINT (73.25 31.53389),1
73.34472,31.59222,1.4803654736842107,POINT (73.34472 31.59222),1
73.33611,31.6175,3.3983227826086955,POINT (73.33611 31.6175),1
73.3525,31.68333,3.286550823529412,POINT (73.3525 31.68333),1
73.29694,31.72861,5.292932210526315,POINT (73.29694 31.72861),1
73.35917,30.93972,7.1496555,POINT (73.35917 30.93972),1
73.13056,30.99361,8.131422315789473,POINT (73.13056 30.99361),1
73.27333,31.10528,10.366248,POINT (73.27333 31.10528),1
71.96809,29.96789,15.47018147368421,POINT (71.96809 29.96789),1
73.13056,31.17056,5.316266181818182,POINT (73.13056 31.17056),1
73.36917,31.25972,2.586590857142857,POINT (73.36917 31.25972),1
73.16278,31.41972,1.4218968,POINT (73.16278 31.41972),1
73.23417,31.22056,2.0700576666666666,POINT (73.23417 31.22056),1
73.16944,31.29333,2.968606857142857,POINT (73.16944 31.29333),1
73.18528,30.93194,7.457609333333333,POINT (73.18528 30.93194),1
73.20444,31.40028,4.014978,POINT (73.20444 31.40028),1
73.2825,31.4075,6.5932812,POINT (73.2825 31.4075),1
73.19889,31.46861,4.377202,POINT (73.19889 31.46861),1
73.17333,31.51861,3.242201142857143,POINT (73.17333 31.51861),1
72.09694,29.90222,7.216817333333334,POINT (72.09694 29.90222),1
73.20917,31.57333,1.31064,POINT (73.20917 31.57333),1
73.40944,31.63972,2.765017263157895,POINT (73.40944 31.63972),1
73.18917,31.68778,2.2573488000000004,POINT (73.18917 31.68778),1
73.18139,31.70694,3.340608,POINT (73.18139 31.70694),1
73.16694,31.79417,5.218428,POINT (73.16694 31.79417),1
73.18528,31.81056,1.8680685714285714,POINT (73.18528 31.81056),1
73.18611,30.98167,6.331771764705882,POINT (73.18611 30.98167),1
73.21,31.91444,5.465826,POINT (73.21 31.91444),1
73.17667,31.06611,7.171097333333332,POINT (73.17667 31.06611),1
73.16861,31.30556,5.032030285714286,POINT (73.16861 31.30556),1
72.35139,29.82028,13.0512312,POINT (72.35139 29.82028),1
73.175,31.22,3.046277217391304,POINT (73.175 31.22),1
73.17333,31.20306,2.7451081599999996,POINT (73.17333 31.20306),1
73.18528,31.28222,1.8022146666666667,POINT (73.18528 31.28222),1
73.3775,31.31944,2.556290909090909,POINT (73.3775 31.31944),1
73.23056,30.97056,6.280126909090909,POINT (73.23056 30.97056),1
73.24944,31.44056,2.6153232307692305,POINT (73.24944 31.44056),1
73.24472,31.4825,2.1477732,POINT (73.24472 31.4825),1
73.21222,31.55472,1.9719469090909092,POINT (73.21222 31.55472),1
73.24556,31.59,3.041052923076923,POINT (73.24556 31.59),1
73.23917,31.63917,3.47686176,POINT (73.23917 31.63917),1
72.17417,29.74583,11.698006285714285,POINT (72.17417 29.74583),1
73.22778,31.62361,3.1691986666666665,POINT (73.22778 31.62361),1
73.20556,31.64583,4.793633142857144,POINT (73.20556 31.64583),1
73.23278,31.74278,1.998732,POINT (73.23278 31.74278),1
73.24083,31.77611,3.872904380952381,POINT (73.24083 31.77611),1
73.2225,31.84667,2.056384,POINT (73.2225 31.84667),1
73.21778,31.88472,2.9793407359999997,POINT (73.21778 31.88472),1
73.22667,31.09806,7.069158666666667,POINT (73.22667 31.09806),1
73.22583,31.945,4.10158,POINT (73.22583 31.945),1
73.21778,31.25,6.9435472,POINT (73.21778 31.25),1
73.2425,31.19639,3.9436363809523804,POINT (73.2425 31.19639),1
72.20667,29.72417,6.566408,POINT (72.20667 29.72417),1
73.23278,31.22139,2.479378666666667,POINT (73.23278 31.22139),1
73.24,31.22667,2.165604,POINT (73.24 31.22667),1
73.23278,31.27667,2.1779132307692306,POINT (73.23278 31.27667),1
73.25028,31.34611,1.4009716363636364,POINT (73.25028 31.34611),1
73.24083,31.38167,2.2814866153846154,POINT (73.24083 31.38167),1
73.23417,31.36056,3.124454,POINT (73.23417 31.36056),1
73.28528,31.23611,4.360025454545454,POINT (73.28528 31.23611),1
73.27972,31.50944,1.5300960000000001,POINT (73.27972 31.50944),1
73.2725,31.54028,1.7825084999999998,POINT (73.2725 31.54028),1
73.28833,31.58278,2.6688343333333333,POINT (73.28833 31.58278),1
73.53722,31.09667,5.400917454545454,POINT (73.53722 31.09667),1
73.29,31.64139,3.227832,POINT (73.29 31.64139),1
73.28528,31.7,3.29184,POINT (73.28528 31.7),1
73.28056,31.73722,2.162773714285714,POINT (73.28056 31.73722),1
73.29389,31.85222,8.631936,POINT (73.29389 31.85222),1
73.29861,31.87778,2.8956,POINT (73.29861 31.87778),1
73.30333,31.95222,3.945637142857143,POINT (73.30333 31.95222),1
73.2725,31.15944,5.5792624,POINT (73.2725 31.15944),1
73.255,31.97528,4.248751578947369,POINT (73.255 31.97528),1
73.2725,32.07889,3.516837818181818,POINT (73.2725 32.07889),1
73.59111,31.21389,4.840639636363637,POINT (73.59111 31.21389),1
73.28056,31.31917,5.3488045714285715,POINT (73.28056 31.31917),1
73.27583,31.18833,3.0987999999999998,POINT (73.27583 31.18833),1
73.26861,31.21917,2.073124909090909,POINT (73.26861 31.21917),1
73.27778,31.23917,3.533944,POINT (73.27778 31.23917),1
73.28056,31.28194,2.429330461538462,POINT (73.28056 31.28194),1
73.27639,31.3025,2.00210928,POINT (73.27639 31.3025),1
73.29,31.38583,2.7624024,POINT (73.29 31.38583),1
73.29083,31.4325,4.051445142857143,POINT (73.29083 31.4325),1
73.33528,31.26778,7.293222315789474,POINT (73.33528 31.26778),1
73.32806,31.4725,4.905248,POINT (73.32806 31.4725),1
73.87028,30.8025,2.9516832,POINT (73.87028 30.8025),1
73.35833,31.56889,5.137696,POINT (73.35833 31.56889),1
73.34417,31.61556,3.969216,POINT (73.34417 31.61556),1
73.32806,31.67833,2.10538575,POINT (73.32806 31.67833),1
73.31694,31.74333,2.88,POINT (73.31694 31.74333),1
73.33444,31.81083,3.077988571428571,POINT (73.33444 31.81083),1
73.32194,31.80917,2.6289,POINT (73.32194 31.80917),1
73.34417,31.88361,3.4783057142857143,POINT (73.34417 31.88361),1
73.34167,31.91694,6.08076,POINT (73.34167 31.91694),1
73.32333,31.11167,6.4459485,POINT (73.32333 31.11167),1
73.33611,32.01083,6.007608,POINT (73.33611 32.01083),1
73.97806,30.72194,6.990588,POINT (73.97806 30.72194),1
73.32111,32.11389,4.2066464,POINT (73.32111 32.11389),1
73.33306,31.30333,6.318504,POINT (73.33306 31.30333),1
73.33917,31.19222,4.7630614736842105,POINT (73.33917 31.19222),1
73.33528,31.24056,2.976094909090909,POINT (73.33528 31.24056),1
73.32417,31.27167,2.274247238095238,POINT (73.32417 31.27167),1
73.34167,31.34028,2.7558274285714286,POINT (73.34167 31.34028),1
73.34333,31.37417,2.319528,POINT (73.34333 31.37417),1
73.33806,31.40722,3.266957,POINT (73.33806 31.40722),1
73.34083,31.43833,3.223528941176471,POINT (73.34083 31.43833),1
71.99028,30.63889,4.562972923076924,POINT (71.99028 30.63889),1
71.71444,30.55528,4.9609248,POINT (71.71444 30.55528),1
71.96056,30.66806,3.5979201599999997,POINT (71.96056 30.66806),1
71.99361,30.73194,2.4223472,POINT (71.99361 30.73194),1
71.96194,30.77722,2.6989663999999998,POINT (71.96194 30.77722),1
72.17333,30.82833,2.2179915,POINT (72.17333 30.82833),1
72.25361,30.62472,3.8952756,POINT (72.25361 30.62472),1
72.17639,30.66944,3.489452,POINT (72.17639 30.66944),1
72.2175,30.71167,3.091153263157895,POINT (72.2175 30.71167),1
72.14667,30.785,3.197398,POINT (72.14667 30.785),1
72.04028,30.82889,2.5107497142857143,POINT (72.04028 30.82889),1
72.30778,30.88639,2.9269689999999997,POINT (72.30778 30.88639),1
71.83306,30.45528,9.576054000000001,POINT (71.83306 30.45528),1
71.91417,30.42306,9.232391999999999,POINT (71.91417 30.42306),1
71.90833,30.3525,10.0718112,POINT (71.90833 30.3525),1
72.30917,30.18028,6.509173333333333,POINT (72.30917 30.18028),1
72.51778,30.26528,13.17879,POINT (72.51778 30.26528),1
72.73028,30.16972,7.190232,POINT (72.73028 30.16972),1
73.645,30.895,5.4358032000000005,POINT (73.645 30.895),1
73.68778,30.84583,11.010138,POINT (73.68778 30.84583),1
72.30139,30.60028,4.593004695652174,POINT (72.30139 30.60028),1
72.13,30.63889,2.7425142,POINT (72.13 30.63889),1
72.10556,30.68611,3.0058508571428573,POINT (72.10556 30.68611),1
72.08194,30.72417,3.418205,POINT (72.08194 30.72417),1
72.20611,30.77889,3.2223776842105263,POINT (72.20611 30.77889),1
72.29556,30.83083,3.1521132,POINT (72.29556 30.83083),1
72.24833,30.87083,1.8486922105263157,POINT (72.24833 30.87083),1
72.18972,30.91778,2.3251795,POINT (72.18972 30.91778),1
72.21167,30.62306,1.5631885714285716,POINT (72.21167 30.62306),1
72.3075,30.67,1.8382911111111109,POINT (72.3075 30.67),1
72.26528,30.73306,1.575054,POINT (72.26528 30.73306),1
72.27639,30.785,3.6725352,POINT (72.27639 30.785),1
72.295,30.8375,4.62948208,POINT (72.295 30.8375),1
72.34861,30.90139,3.49218608,POINT (72.34861 30.90139),1
72.1825,30.94333,2.255393,POINT (72.1825 30.94333),1
72.36056,30.955,2.32189616,POINT (72.36056 30.955),1
72.125,30.94611,2.595684,POINT (72.125 30.94611),1
72.16417,31.11111,1.0349536000000001,POINT (72.16417 31.11111),1
72.20722,30.58306,1.486662,POINT (72.20722 30.58306),1
72.18444,31.17611,1.00062,POINT (72.18444 31.17611),1
72.185,31.24472,2.533976571428571,POINT (72.185 31.24472),1
72.38,31.19583,1.6820980869565219,POINT (72.38 31.19583),1
72.20194,31.18472,2.7648034285714287,POINT (72.20194 31.18472),1
72.18694,30.61306,0.776429,POINT (72.18694 30.61306),1
72.17778,30.66972,1.02067616,POINT (72.17778 30.66972),1
72.17472,30.72667,1.2775474285714286,POINT (72.17472 30.72667),1
72.16889,30.78972,2.4576505263157897,POINT (72.16889 30.78972),1
72.18139,30.82778,2.4430717037037035,POINT (72.18139 30.82778),1
72.19333,30.89,2.351211157894737,POINT (72.19333 30.89),1
72.17972,30.92083,2.8959030476190475,POINT (72.17972 30.92083),1
72.16833,30.93556,3.5205819999999997,POINT (72.16833 30.93556),1
72.17417,31.00056,2.114654222222222,POINT (72.17417 31.00056),1
72.23972,30.59,1.9772486666666669,POINT (72.23972 30.59),1
72.235,31.25333,2.9785733333333333,POINT (72.235 31.25333),1
72.22472,31.16056,3.466038,POINT (72.22472 31.16056),1
72.22472,31.15361,3.527017454545455,POINT (72.22472 31.15361),1
72.25194,31.19333,4.735891,POINT (72.25194 31.19333),1
72.21083,30.635,0.7725213913043478,POINT (72.21083 30.635),1
72.23417,30.6875,1.13228832,POINT (72.23417 30.6875),1
72.23444,30.73139,0.6225181176470588,POINT (72.23444 30.73139),1
72.25889,30.80056,1.9743253333333333,POINT (72.25889 30.80056),1
72.22,30.84389,2.0782721739130436,POINT (72.22 30.84389),1
72.21667,30.87528,2.398709739130435,POINT (72.21667 30.87528),1
72.21028,30.88944,2.5371552,POINT (72.21028 30.88944),1
72.21472,30.92917,3.7655719999999997,POINT (72.21472 30.92917),1
72.20972,30.97694,2.046205142857143,POINT (72.20972 30.97694),1
72.26806,30.64361,3.22289424,POINT (72.26806 30.64361),1
72.27639,31.15667,5.912288727272727,POINT (72.27639 31.15667),1
72.29222,31.33028,7.258344,POINT (72.29222 31.33028),1
72.27194,31.22917,4.532024,POINT (72.27194 31.22917),1
72.25611,30.67472,1.4580082105263157,POINT (72.25611 30.67472),1
72.285,30.73722,3.6782137777777777,POINT (72.285 30.73722),1
72.29111,30.7875,5.424571555555556,POINT (72.29111 30.7875),1
72.26028,30.85667,3.110209333333333,POINT (72.26028 30.85667),1
72.27639,30.95028,5.9992,POINT (72.27639 30.95028),1
72.30194,30.98139,4.105075428571428,POINT (72.30194 30.98139),1
72.27583,31.05833,5.5386223999999995,POINT (72.27583 31.05833),1
73.28417,31.68,3.563809523857143,POINT (73.28417 31.68),1
73.30389,31.68944,2.8714285714285714,POINT (73.30389 31.68944),1
73.32222,31.63,3.2309523810000003,POINT (73.32222 31.63),1
73.31667,31.53889,5.172,POINT (73.31667 31.53889),1
73.18889,31.55861,3.914166666625,POINT (73.18889 31.55861),1
73.17556,31.59278,4.050833333333333,POINT (73.17556 31.59278),1
73.17444,31.64028,5.1814285714285715,POINT (73.17444 31.64028),1
73.30806,31.62222,5.69,POINT (73.30806 31.62222),1
73.08583,31.59361,5.476666666666667,POINT (73.08583 31.59361),1
73.21833,31.37722,4.57625,POINT (73.21833 31.37722),1
73.19056,31.36611,3.324375,POINT (73.19056 31.36611),1
73.21194,31.35111,4.094375,POINT (73.21194 31.35111),1
73.17861,31.31861,4.171666666666666,POINT (73.17861 31.31861),1
73.24278,31.305,2.438095238142857,POINT (73.24278 31.305),1
73.20806,31.24861,3.027142857142857,POINT (73.20806 31.24861),1
73.2175,31.225,3.845625,POINT (73.2175 31.225),1
73.31028,31.27167,4.335,POINT (73.31028 31.27167),1
73.25222,31.17806,3.716666666666667,POINT (73.25222 31.17806),1
73.18722,31.18361,3.27,POINT (73.18722 31.18361),1
73.22333,31.19528,3.6923809524285716,POINT (73.22333 31.19528),1
73.17972,31.22889,3.374,POINT (73.17972 31.22889),1
73.15472,31.40917,3.3413333334,POINT (73.15472 31.40917),1
73.25861,31.46194,3.035,POINT (73.25861 31.46194),1
72.66639,31.17417,4.81625,POINT (72.66639 31.17417),1
72.70861,31.20889,4.189,POINT (72.70861 31.20889),1
72.68722,31.13278,4.265,POINT (72.68722 31.13278),1
72.72611,31.18556,4.739,POINT (72.72611 31.18556),1
72.71917,31.36889,3.3385714285714285,POINT (72.71917 31.36889),1
72.78889,31.25667,3.7375000000000003,POINT (72.78889 31.25667),1
72.82889,31.29972,5.600714285714285,POINT (72.82889 31.29972),1
73.30861,31.45722,5.163125,POINT (73.30861 31.45722),1
72.8075,31.3525,5.218571428571429,POINT (72.8075 31.3525),1
72.90944,31.25,4.847142857142857,POINT (72.90944 31.25),1
72.86833,31.20722,4.193,POINT (72.86833 31.20722),1
72.74389,31.15278,6.186428571428571,POINT (72.74389 31.15278),1
72.88861,31.16583,4.276428571428571,POINT (72.88861 31.16583),1
72.86917,31.32111,5.73625,POINT (72.86917 31.32111),1
72.90361,31.1825,5.227857142857142,POINT (72.90361 31.1825),1
73.30472,31.50333,5.487142857142857,POINT (73.30472 31.50333),1
72.96222,31.27833,5.19375,POINT (72.96222 31.27833),1
73.23722,31.41194,6.304285714285714,POINT (73.23722 31.41194),1
72.19778,30.89222,4.1425,POINT (72.19778 30.89222),1
72.32333,30.90472,4.2975,POINT (72.32333 30.90472),1
72.23889,30.82611,2.665625,POINT (72.23889 30.82611),1
73.26833,31.50722,4.606,POINT (73.26833 31.50722),1
72.23667,30.86917,1.4992857142857143,POINT (72.23667 30.86917),1
72.24861,30.89278,4.582,POINT (72.24861 30.89278),1
72.23806,30.90639,2.8614285714285717,POINT (72.23806 30.90639),1
72.24083,30.95556,6.112142857142857,POINT (72.24083 30.95556),1
72.20944,31.13472,3.971666666666667,POINT (72.20944 31.13472),1
72.23583,30.75639,1.4,POINT (72.23583 30.75639),1
72.21139,30.73583,3.18,POINT (72.21139 30.73583),1
73.24361,31.55,3.2566666667142856,POINT (73.24361 31.55),1
73.24611,31.62528,3.0066666666666664,POINT (73.24611 31.62528),1
73.43,31.72972,4.23875,POINT (73.43 31.72972),1
73.46333,31.72417,5.484999999999999,POINT (73.46333 31.72417),1
73.87111,31.79528,4.433333333333334,POINT (73.87111 31.79528),1
73.98444,30.79194,8.705469,POINT (73.98444 30.79194),1
73.60028,31.7525,4.5675,POINT (73.60028 31.7525),1
73.58361,31.74222,4.11,POINT (73.58361 31.74222),1
73.65667,31.81444,2.5949999999999998,POINT (73.65667 31.81444),1
73.75528,31.92472,4.6875,POINT (73.75528 31.92472),1
73.54639,31.85833,4.7533333334,POINT (73.54639 31.85833),1
73.62333,31.875,4.659375,POINT (73.62333 31.875),1
73.84972,30.81722,4.341114,POINT (73.84972 30.81722),1
73.62111,31.88611,4.0685714285714285,POINT (73.62111 31.88611),1
73.64722,31.92028,4.855,POINT (73.64722 31.92028),1
73.60667,31.9725,3.1999999999999997,POINT (73.60667 31.9725),1
73.66806,31.94611,4.312142857142858,POINT (73.66806 31.94611),1
73.63917,31.84778,4.495,POINT (73.63917 31.84778),1
73.69583,31.85972,4.84,POINT (73.69583 31.85972),1
73.67056,31.89056,4.080000000000001,POINT (73.67056 31.89056),1
73.62667,31.92194,4.904999999999999,POINT (73.62667 31.92194),1
73.82111,31.84056,5.886666666666667,POINT (73.82111 31.84056),1
73.87972,30.77444,6.018929142857142,POINT (73.87972 30.77444),1
73.73806,32.13,4.4399999999999995,POINT (73.73806 32.13),1
73.72083,32.14472,3.845714285714286,POINT (73.72083 32.14472),1
73.69028,31.90167,5.025,POINT (73.69028 31.90167),1
73.5775,32.19528,5.41,POINT (73.5775 32.19528),1
73.53306,31.55556,2.2285714285714286,POINT (73.53306 31.55556),1
73.77194,31.93722,4.324285714285714,POINT (73.77194 31.93722),1
73.85611,31.87306,4.426,POINT (73.85611 31.87306),1
73.91694,31.90889,5.076666666666667,POINT (73.91694 31.90889),1
73.72278,31.92611,4.732857142857143,POINT (73.72278 31.92611),1
73.87333,31.75806,4.27,POINT (73.87333 31.75806),1
73.92889,30.62861,2.7051000000000003,POINT (73.92889 30.62861),1
73.97722,31.73917,6.595000000000001,POINT (73.97722 31.73917),1
73.975,31.82639,5.077142857142857,POINT (73.975 31.82639),1
73.72111,31.90167,3.1833333333333336,POINT (73.72111 31.90167),1
73.99583,31.9525,4.456666666666667,POINT (73.99583 31.9525),1
73.95556,31.91028,5.37,POINT (73.95556 31.91028),1
73.50444,31.5675,4.2225,POINT (73.50444 31.5675),1
73.37056,31.74417,1.5825,POINT (73.37056 31.74417),1
73.3,31.74111,2.3200000000000003,POINT (73.3 31.74111),1
73.42528,31.58556,4.76875,POINT (73.42528 31.58556),1
73.26889,31.83028,3.08,POINT (73.26889 31.83028),1
73.69111,30.95222,4.354449000000001,POINT (73.69111 30.95222),1
73.48861,31.45639,2.75,POINT (73.48861 31.45639),1
73.45056,31.50722,4.2316666666666665,POINT (73.45056 31.50722),1
73.42111,31.51917,4.848000000000001,POINT (73.42111 31.51917),1
73.37528,31.60472,4.483,POINT (73.37528 31.60472),1
73.235,31.80889,2.493,POINT (73.235 31.80889),1
73.17944,31.84389,3.472,POINT (73.17944 31.84389),1
73.35944,31.52222,5.57125,POINT (73.35944 31.52222),1
73.31333,31.57056,4.653333333333333,POINT (73.31333 31.57056),1
